0,মুসা বাংলাদেশ এর জন্য অনেক কিসুই করতে পারে কিংবা পারে কিন্তু পারে না সে পাদ্মা সেতু  বানিয়ে দিতে চাইসিল সাথে  সাথে দুদক তাকে বাধা দিসে
0,পদ্বা সেতুর কাজে কিছু টাকা করছ করতে পারেন  আবার কাওকে দিয়ে পাটায়েন না কিন্ত নিজের হাতে দিয়ে আসেন যেন  নাইলে মেরে দিতে পারে
0,ভাই আমি তিন দিন না খেয়ে আছি আমারে কিসু দেন সোনারগাও যেয়ে দিনার করে আছি
0,আল্লাহ তাকে এই দুনিয়ার বাদশাহি দিয়েছেন  আখেরাত তার জন্য খুব কঠিন হবে
0,প্রয়োজন আছে তবে পরোপকার করতে চাইলে
0,মুসা ভাই এত টাকা কি কবরে নিয়ে যাবেন
0,নানাপরের টাকালোভ ভালো  না
0,এত টাকা লাগবেনা এর মধ্য থেকে মাত্র এক টাকা মরার সমায় তারে নিতে বলেন দেখা যাবে
0,তাতে  সরকারের সমস্যা  কোথায়ব্যাখা  করেন  সরকারের  টাকা  চুরি করছে  মুসা
0,এত দিন কোথায় ছিলেন
0,দুদক তাকে কিছুই করতে পারবেনা
0,১৮ ডিসেম্বর প্রায় ৪০ জন ব্যক্তিগত দেহরক্ষীর বহর নিয়ে দুদকের জিজ্ঞাসাবাদে হাজির হন তিনি`` এ যেন `আলীবাবা ও ৪০ চোর` কাহিনির অধুনা সংস্করণ
0,১০০ % অবৈধ টাকা
0,তার কত টাকা অথচ আমার সাভাবিক ভাবে বেচে থাকার টাকা নাই বললেই চলে সত্যি পৃথীবি টা অদভুত
0,বাজেটের 3/1 আসলে কিছুই করতে পারবেনা ফাও যদি কিছু পাওয়া যায়
0,এদের আর কিবা বলবো
0,অবৈধ টাকার পাড়ারযার অাছে সব অাছে অার যার নাই কিছুই নাই
0,এত আলাধীনের চ্যারাগ কেও হার মানার
0,সিগেরেটের দাম বাডছে ক্যান জবাব চাই
0,সবাই শুনুন মি মুসাবিন শমসের একজন বিশিষ্ট রাজাকার
0,আরো লাগবে নাকি
0,ওর মাইয়ার সাথে প্রেম করছিলাম  but ব্রেক আপ হইগেছে lolzz
0,এখানে মূসা সাহেবের দোষ কোথায়
0,এত টাকার বাড়ি কোথায়
0,পরো কালের ফকিন্নি (মুসা) এতে কুনু ভুল নাই
0,পারলে দেশের জন্য কিচু কইরেন
0,আবুল হোসেন আর সুরঞ্জিত বাবুরে যদি কিছু দিত তাইলে আজ বেচারাগো মন্ত্রীত হারাইতে হইত না
0,হেই বঙ্গ সন্তানেরা সম্পদ টম্পদ বাদ দেন আসেন এক লাইনের গল্প বলিঃ  স্পষ্টঃ মুসা যুদ্ধাপরাধী- একজন রাজাকার ফরিদপুরের এটাই সেই নুলা মুসা   এক যোদ্ধার বর্ণায় জানা যায় এবং সমস্ত প্রমাণ- তথ্যাদি মজুদ আছে   এখন শুধু আপনারা যারা বাংলা প্রিয় মানুষ- এখনো বাংলাদেশ ভালবাসেন- তাদের রি-এ্যাক্ট দেখার অপেক্ষায় রইলাম  ক্রাক ছেলেটি
0,টাকা থাকতে পারে কিন্তু মনে শান্তি নাই
0,জিও বস জীবনে যেন আপনার থেইকা দ্বিগুণ কামাইতে পারি
0,কবরে নেওয়া যাবেকি দরকার আছে এত টাকার
0,এত টাকা কি করিব মুসা ভাই
0,"একটা প্রবাদ আছে ""টাকা কি গাছে ধরে"" মুসার কথা শুনে মনে হচ্ছে টাকা শুধু গাছেই ধরে না বৃষ্টিতেও পরেএকজন মানুষের এক জীবনে এত টাকা উপার্জন করা সম্ভব জানিনা কথাটা সত্য কিনা যদি সত্য হয়ে থাকে তাহলে একটাই কথা বলা যায় "" বস আপনাকে লক্ষ কোটি লাল সালাম """
0,শালার কি চোরা টাকা নাকি যে সুইজ ব্যাংকে রাখছে  বাংলার মাটিতে এত ব্যাংক যারা লোনের জন্য এপ্যালাই করে ঘুরতেছে  এমনকি বাংলাদেশ ও জাতি সংঘ থেকে লোন চায়
0,কবরে ফেরেস্তারে কয় টাকা দেলে মাফ পাইবে মুসা একটা কত টাকা হলে বলবে আমার আর লাগবে না মানুষ কবরের কথা চিন্তা করো ওখানে কেউ ঘুষ খাইবে না
0,সালা পুত এত টাকা দিয়ে কি করবেসালাই কি মঙ্গল গ্রহে প্লট কিনব নাকি
0,শালার বেশি টাকার মালিক হলেও সুখ নেই
0,তাতে কোন সমস্যাসে নিজে কষ্ট করে নিজের সম্পদ বানাইছে সেটা নিয়া দুদকের এত মাথা ব্যাথা  কেনআর এই টাকা আমাদের দেশে ইনকাম করা সম্ভব না সেটা যেমন সে নিজে স্বীকার করছে তেমন আমরাও বিশ্বাস করিসে যেই দেশে অস্ত্র ব্যবসা কইরা এই টাকা বানাইসে সেই দেশে অস্ত্র ব্যবসা বৈধওই দেশের সরকারের তার ব্যবসায় সমস্যা না হলে দুদকের হচ্ছে কেনআমরা তার থেকে হয়ত দাবি করতে পারি তার এত টাকা তার চোদ্দ গুষ্টি খেয়েও শেষ করতে পারবে না তাই দেশের জন্য এবং দেশের মানুশের জন্য যাতে কিছু করেতাই বলে তাকে আমরা আদেশ দিতে পারিনাঅথবা তার টাকা মেরে দেওার চিন্তা করতে পারি না
0,এই বেডার বাসায় আমি বুয়া গিরি করি  তিন মাসের বেতন দেয়না
0,হায়রে পৃথিবী কেউ টাকার অভাবে তার মৌলিক চাহিদা পূরণ করতে পারে নাহ  আর কেউ টাকার সাগরে ভাসে  কেউ টাকার অভাবে জীবন চালাতে পারে নাহ আর কেউ টাকার পাহাড় গড়ে  মুষ্টিময় কিছু মানুষের কাছে সম্পদ গচ্ছিত থাকার কারণে শত কোটি মানুষ কষ্টে নিমজ্জিত  আরে ভাই মুসা  এই টাকা মানুষকে দান না হয় নাই করলেন কিন্তু এই টাকা দিয়ে তো ইন্ডাষট্রি করলে হয় যাতে লক্ষ লোকের কর্ম সংস্থান হবে  বহু লোক অর্থনৈতিক অভিষাপ থেকে মুক্তি পাবে  সে জীবনের কী-বা মূল্য আছে যা মানুষের জন্য কিছু করার সুযোগ থাকার পরও করা হয় নাহ
0,মুসার টাকার উপর দেখি সবার লোভঅনেকে আবার বলছে টাকা গুলা দেশের কাজে লাগাতে মুসার টাকা সে সুইস ব্যাংকে রাখবে নাকি পানিতে ফেলবে সেটা তাকে ভাবতে দিনএই টাকা দেশে আনলে মাননীয় মন্ত্রীরই খাইব জনগনের কোন উপকারে আসব না
0,আমাদের দেশে টাকা হলেও সমসসা
0,স্বার্থের প্রয়োজনে সবাই বেহুশঋণ নেয়ার তো কোনো প্রয়োজন নাই কারনদেশের সম্পদশালী ব্যক্তিরা যদি তাদের যাকাত টা ঠিক মতো আদায় করতো প্রায়=৬০০০ হাজার কোটি টাকার বেশী আসত দেশের মানুষ আর গরীব থাকতো নাসবাই কোটিপতি দেশের মানুষ গরীব না হলে সরকার গরীব হতো না<<<দেশের ডিম গুলা পইচ্চা গেছে ভিতরে কিচ্ছু নাই>>>>
0,মুসা সাহেবের সব টাকার ই হিসাব আছে তার কাছেউনি আমাদের দেশের ওই সব খমতা লোভি রাজনিতিবিদ দের মত না যারা টাকার লোভ এ দেশের সম্পদ লুটে-পুটে খায়মুসা সাহেব ওই টাকা বাংলাদেশের গরিব মানুষদের মাঝে এবং পদ্দা শেতুর জন্য ব্যয় করার জন্য বাংলাদেশ সরকারকে দান করে দিয়েছেনকিন্তু আমাদের দেশের লোভি রাজনিতি বিদদের দেশের সম্পদ খাইয়াও পেট ভরে না এর জন্য মুসা সাহেবে সম্পদ খাওয়ার জন্য এতো দৌরঝাপ সুরু করসে 😒
0,এই পৃথিবীতে প্রিয় মানুষগুলোকে ছাড়া বেঁচে থাকাটা কষ্টকর কিন্তু অসম্ভব কিছু নয় কারো জন্য কারো জীবন থেমে থাকে না জীবন তার মতই প্রবাহিত হবে প্রেম মানুষকে শান্তি দেয় কিন্তু স্বস্তি দেয় না- পেজ টা লাইক প্লিজ অসমাপ্ত কিছু আবেগ অসমাপ্ত কিছু আবেগ অসমাপ্ত কিছু আবেগ
0,সে এত উন্নতি কেন করলোআসেন সবাই মিলে তারে টাইন্না রাস্তায় নামায়া আনি  যত্তসব চোরের দল রাজজনীতির লেবাস পরে আছে তাগো ধরার খেমতা নাই - হুদাই মুসার পিছনে আঙুল ঢেলে গু খাবার জন্য পারাপারি :(  দুদক = দুই দলের কলঙ্ক (ঢাকার প্রতিষ্ঠান)
0,দুদক হেনতেন করে ওর টাকা টা যেন গিলে না ফেলে
0,ইহাই আমার সোনার বাংলা যারা দেশের মানুষরে শোষন কইরা সুইস ব্যাংকে টাকা রাখে ওদের কোন খবর নাই তেনারা আইছে এনার অনুসন্ধান করতে
0,অবস্থা তাহলে এই :-/
0,কমই হইছে 2015-16 বাজেটের মাত্র 3 ভাগের একভাগ আর আসল হিসাব করলে হয়তো এই বাজেটের কয়েক গুণ ছাড়িয়ে যাবে
0,দুদক এর কাজ পায় না ও তো বলেছিলেন পদ্মা সেতুর অর্থায়ন করবে ও তো আন্তজাতিক Business man ওর কাছে এতটাকা না থাকলে আম জনতার কাছে থাকবে
0,কিতা কস ভাইমাইরা আলছে
0,আমাদের প্রব্লেম হলো  ক্ষমতায় না গেলে কেউ দেশ ও মানুষের জন্য কিছু করতে চায় না তার মানে ২০% করলে ৮০% খাওয়ার সুযোগ দিতে হবে এমন চরিত্রের দেশ কি করে উন্নত হয়উনি দেশের জন্য কিছু করলে অবশ্যই দেশের মানুষ তার প্রতিদান দিবে
0,আসল কথা হল মুসা দুদক থেকে একটা ক্লিন রিপোর্ট চায়  দুদক মুসাকে ঘাটাবে না
0,টাকারে টাকা
0,এ জামায়াত করে
0,মুসা কপা‌লে কি অা‌ছে জা‌নিনা
0,শুনেই আমার অজ্ঞান হবার অবস্থা
0,সব শেখ সেলিমের বাংলাদেশ লুটপাটের টাকা ইতাতো একটা Caretaker মাত্র
0,নরম কাঁদা একবার পুড়ে যদি ইট হয়ে যায় তারপর যতই পানি ঢালা হোক না কেন তা আর গলে না বরং ভারি ও শক্তিশালী হয় মানুষের মনও ঠিক একই রকম একবার কষ্ট পেলে এরপর শত আবেগেও তার কোন পরিবর্তন হয় না
0,খালি ট্যাকা ট্যাকা করিস ট্যাকা কি গাছে ধরে
0,স্যামসাং ইলেকট্রনিকস কোম্পানির বিরুদ্ধে মামলা ঠুকে দিয়েছেন জোনাথন স্ট্রবেল নামে যুক্তরাষ্ট্রের ফ্লোরিডার এক নাগরিক তাঁর অভিযোগ স্যামসাং কোম্পানির গ্যালাক্সি নোট ৭ মডেলের একটি স্মার্টফোন তাঁর প্যান্টের সামনের পকেটে রাখা ছিল কিন্তু হঠাৎই সেটি বিস্ফোরিত হয়ে পুড়ে যায় এতে তাঁর ডান পা অনেকটা পুড়ে যায় রয়টার্সের খবরে বলা হয় যুক্তরাষ্ট্রে স্যামসাংয়ের ফোন ব্যবহারকারীদের মধ্যে জোনাথন স্ট্রবেলই সম্ভবত প্রথম যিনি গ্যালাক্সি নোট ৭-এর ব্যাটারিতে খুঁত থাকায় দক্ষিণ কোরিয়ার এই কোম্পানির বিরুদ্ধে মামলা করলেন যুক্তরাষ্ট্রে গ্যালাক্সি নোট ৭ বিক্রির পরিমাণ ১০ লাখ ছাড়ানোর
0,যদি পারতাম তাহলে অামিও মামলাটা করতামs6 ৪৮৫০০টাকা দিয়ে কিনে ১টা ঘন্টাও ব্যবহার করতে পারিনিকিনে বাসায় অাসলামদেখি ফোনটি অন হচ্ছে না চার্জ দেওয়ার সাথে সাথে ফোনটির ভিতর এক ধরনের অাটালো হয়ে গেসে ক্যামরার পিচনের অংশটা সাদা হয়ে গেসে তাদের কাছে নিয়ে যাওয়ার পর তারা বল্লোও অামি নাকি ফোনটার ভিতর কি জানি ডুকাইছি তাই সব জ্বলে গেসি ঠিক করতে ৫২৫০০ টাকা লাগবে তাদের ঢাকা অফিসেও যোগাযোগ করে দেখছি তারা বলছে হয়তো ৫২৫০০ টাকা দিয়ে ঠিক করেন না হলে ৩০০ টাকা দিয়ে সেটটা নিয়ে যানঅামার প্রশ্নটার উত্তর অাজো পেলামনা ৪৮৫০০ টাকার সেট কিনার ১ ঘন্টা পর কেন ঠিক করতে ৫২৫০০ টাকা লাগবে
0,মেসি হচ্ছে স্মার্ট ফোনের মতযেটা ছাড়া বিনোদন বলতে কিছুই অবশিষ্ট থাকেনাযদিও পরবর্তীতে এই স্মার্ট ফোনের বিভিন্ন মডেল বের হবেকিন্তু মেসি কেবল স্মার্ট ফোন হয়েই আজীবন সবার মনে গেথে থাকবেকারন যত মডেল ই বের হোক  সব ই কিন্তু স্মার্ট ফোন
0,খুব ভালোস্যামসাং খুব বাজে হয়ে গেছেঅনেক দামে বাজে জিনিস ছাড়েমামলা খুব ভালো
0,এই রকম ঘটনা আগেও ঘটছে আল্লাহ আমাদের হেফাজত করুন সেলফির গজব থেকে বাঁছাইয়া রাখুন
0,আসলে স্যামসাং কোম্পানির ফোনে কোন না কোন প্রবলেম আছে আমি নোট থ্রি নিও সেটটি ব্যবহার করতাম হঠাত একদিন চলতে চলতে মোবাইল থেকে আর কল যায়না মেকানিক কে দেখানোর পর বলে সেটটির আই এম ই আই নম্বর চলে গেছে পরে মেকানিক ইন্টারনেট থেকে কিভাবে যেন আবার আই এম ই আই নম্বরটি উদ্ধার করে সেটটিকে আপডেট করে দেয় আমার কথা হলো কিভাবে একটি সেটের আই এম ই আই নম্বর আউট হয় এই প্রবলেম শুধু আমারই হয়নি বেশ কয়েকজনের হয়েছে এভাবে চলতে থাকলে স্যামসাং এর ব্যবসা লাটে উঠবে
0,স্যামসাং কোম্পানির বিরুদ্ধে মামলা আমিও করার প্রস্তুুতি নিচ্ছিকারন 7edge মোবাইল কিনে প্রতারিত হয়েছি১৪ দিনের মাথায় হ্যাং হয়ে গরম হতে হতে ব্রাস্ট হওয়ার মত অবস্থা পরে যেখান থেকে কিনেছি সে খানে নিয়ে জমা দিয়েছি বলছে নতুন আরেকটা দিবে সময় দুই সপ্তাহএখন অপেক্ষায় আছিদেখাযাক কি হয়তবে সবার অবগতির জন্য বলছি স্যামসাংএর ৭ সিরিজের কোন ফোনসেট কেহ কিনবেন নানোট ৭ অথবা ৭ edge একই অবস্থ্যা
0,মামলা করে samsung এর বাল যেন ফালায়অনেক আগেই samsung সব note 7 এর সুইচ অফ করে ফেলতে বলেছিলোএই শালা কেন অন রাখসে
0,বর্তমানকালের ফোন গুলো অত্যান্ত বাজে প্রাতিটি ফোনই নানা ধরনের সমস্যা সৃষ্টি হচ্ছে ফোন গরম হওয়াটা তো কমন ব্যাপার
0,ভবিষ্যতে স্যামসাং ফোন কেনার পরিকল্পনা বাদ দিলাম এর চেয়ে শাওমি হাজার গুনে ভালো
0,ভুয়া কথা
0,বাংলাদেশে হলে এই মামলার কোনো হদিস থাকত না
0,কয়েকটা ফোন বেচে মামলা খরচ চালিয়ে দিবে
0,কয় কি আমি ত আরও স্যামসাং জে৭ কিনার চিন্তায় আছি
0,ফালতু কোম্পানি  কেনো যে এর ফোন মানুষ ব্যাবহার করে  ে
0,সেইম অবস্থা আমারও S6 বাজে ফোন
0,আমারো এই রকম ঘটনা ২০০৮ সালে ঘটেছিলো বাট সেটা ছিলো চায়না ফোন
0,মোবাইল কিনলাম সাথে একটা আয়রন ও ফ্রি পাইলামধন্যবাদ স্যামসাং
1,যে দলই আসুক না কেন জিতবো ইনসাল্লা আমরাই
1,বেতার এখনকার যুগে তরুন তরুনিদের জনপ্রিয়তা বেশি
1,আমার মোবাইল আমার রেডিও
1,যেকোন আন্দোলন সফল করার সক্ষমতা বিএনপি জামায়াতের আছে
1,আওয়াজ তোলো গর্জন করো নারী পুরুষ সম্মিলিত ভাবে
1,সাবেক প্রধানমন্ত্রী ও একজন ৭০বছর বয়সী মহিলার সাথে হাসিনার এতোটা প্রতিহিংসা মানায় না এর নাম রাজনীতি নয়
